2025-07-20 14:00:47,702 [Worker-6: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2025-07-20 14:03:23,330 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-impl-1.9.22.jar
2025-07-20 14:03:23,330 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-named-locks-1.9.22.jar
2025-07-20 14:03:23,331 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-provider-3.9.9.jar
2025-07-20 14:03:23,331 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-spi-1.9.22.jar
2025-07-20 14:03:23,331 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-file-1.9.22.jar
2025-07-20 14:03:23,331 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-http-1.9.22.jar
2025-07-20 14:03:23,331 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-07-20 14:03:23,331 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-util-1.9.22.jar
2025-07-20 14:03:23,331 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-3.9.9.jar
2025-07-20 14:03:23,331 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-builder-3.9.9.jar
2025-07-20 14:03:23,331 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-shared-utils-3.4.2.jar
2025-07-20 14:03:23,332 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-07-20 14:03:23,332 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-07-20 14:03:23,332 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-0.0.7.jar
2025-07-20 14:03:23,332 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-1.2.0.jar
2025-07-20 14:03:23,332 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-cipher-2.0.jar
2025-07-20 14:03:23,332 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-classworlds-2.8.0.jar
2025-07-20 14:03:23,332 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-component-annotations-2.1.0.jar
2025-07-20 14:03:23,332 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-interpolation-1.27.jar
2025-07-20 14:03:23,333 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-sec-dispatcher-2.0.jar
2025-07-20 14:03:23,333 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-utils-3.5.1.jar
2025-07-20 14:03:23,333 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-xml-3.0.1.jar
2025-07-20 14:03:23,333 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-file-3.5.3.jar
2025-07-20 14:03:23,333 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-3.5.3.jar
2025-07-20 14:03:23,333 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-shared-3.5.3.jar
2025-07-20 14:03:23,333 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ale_v\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-provider-api-3.5.3.jar
2025-07-20 14:03:23,335 [Worker-6: Launching mavenrun-23f736ee-e6ee-47a4-abe1-ac86061fd12a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.8.jre [769])
